Speaker,Block,Position,Word,POA,V,Rep,V1,C,V2,v1F2_1,v1F2_2,v1F2_3,v1F2_4,v1F2_5,v1F3_1,v1F3_2,v1F3_3,v1F3_4,v1F3_5,v2F2_1,v2F2_2,v2F2_3,v2F2_4,v2F2_5,v2F3_1,v2F3_2,v2F3_3,v2F3_4,v2F3_5
F08,1,CV,saaku,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1523.4,1392.1,1258.7,1170.3,1286.8,3309.3,3367.9,3370.8,3329.2,3366.7
F08,1,CV,saaku,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1660.4,1397.6,1313.9,1295.6,1238.7,3265.7,3299.7,3345.8,3320.2,3301.9
F08,1,CV,saampradaaya,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1686.8,1553.6,1469.7,1426.7,1433.2,3258.7,3341.9,3334.2,3279.1,3314.3
F08,1,CV,saampradaaya,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1650.7,1450.6,1408,1415.2,1408.7,3245.5,3296.8,3219.8,3315.8,3494.1
F08,1,CV,saana,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1473,1376,1238.1,1197.4,1259.6,3273.2,3404.7,3519,3512.5,3530.8
F08,1,CV,saana,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1496.2,1318.9,1222.8,1161.3,1203.3,3250,3399.4,3495.8,3513.1,3498.4
F08,1,CV,saaphii,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1718.2,1273.6,1403.9,1481.7,1458.2,3344.4,3131.5,3208.4,3417.2,3246.3
F08,1,CV,saaphii,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1716.6,1520.3,1212.3,1259.9,1330.7,3144.3,3238.3,3137.8,3188.5,3204.3
F08,1,CV,saara,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1538.9,1337.5,1276.6,1264.1,1268.4,3220.4,3233.2,3299.8,3279.7,3362
F08,1,CV,saara,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1475.8,1405.1,1379.3,1374,1352.8,3118,3206.9,3255.9,3229.9,3274.9
F08,1,CV,saayantoo,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1703.4,1510.2,1476.4,1391.4,1405.8,3237.4,3191.3,3252.4,3329.7,3334.2
F08,1,CV,saayantoo,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1632.1,1544.8,1508.5,1396.9,1392.3,3324.9,3347.7,3396.7,3396,3364.8
F08,1,CV,saayantram,alveolar,a,rep1,NA,s,a,0,0,0,0,0,0,0,0,0,0,1591.6,1484.3,1253.1,1314.8,1305.2,3187.5,3214.3,3190.2,3206.7,3220.1
F08,1,CV,saayantram,alveolar,a,rep2,NA,s,a,0,0,0,0,0,0,0,0,0,0,1749.6,1566.8,1536.5,1641.7,1586.2,3184.6,3126.7,3157.6,3239.9,3284.1
F08,1,CV,seeT,alveolar,e,rep1,NA,s,e,0,0,0,0,0,0,0,0,0,0,2286.4,2136.5,2385.6,2363.7,2420.7,3221.6,2392.2,2420.7,2444.3,2471.4
F08,1,CV,seeT,alveolar,e,rep2,NA,s,e,0,0,0,0,0,0,0,0,0,0,2291.3,2368.6,2393.8,2358.1,2387.2,3122.2,3163.8,3177.8,3189.6,3176
F08,1,CV,seevalni,alveolar,e,rep1,NA,s,e,0,0,0,0,0,0,0,0,0,0,2661.9,2824.9,2858,2842.9,2830.8,3282,3303.5,3398,3346.4,3314.8
F08,1,CV,seevalni,alveolar,e,rep2,NA,s,e,0,0,0,0,0,0,0,0,0,0,2650.9,2876.4,2874.6,2936.5,2904.7,3347,3360.2,3350.3,3350.5,3316.1
F08,1,CV,shaakaahaarulu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1857.4,1685,1502.1,1485.8,1466,3202.9,3099.3,3016.2,3049.8,3075.9
F08,1,CV,shaakaahaarulu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1768.2,1457.9,1458.5,1405.2,1372.7,3198.2,3071.3,3058.6,3079.8,3123.7
F08,1,CV,shaakhakuu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1812.3,1664.2,1460.4,1367.7,1414.8,3286.8,3262.1,3156,3207.5,3313.3
F08,1,CV,shaakhakuu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1858.6,1688.8,1538.7,1443.6,1394.5,3306.6,3240.3,3262.5,3237.4,3197.5
F08,1,CV,shaalivaahanuDu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1938,1640.3,1484,1456.8,1447.9,3187.5,3078.2,3093.8,3189,3262.4
F08,1,CV,shaalivaahanuDu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1796.2,1562,1298.6,1323.2,1293.9,3225,3139.7,3144.9,3266.4,3336.5
F08,1,CV,shaaluva,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1927.1,1742.9,1606,1438.4,1464,3252.8,3226.8,3265.7,3228.9,3304.7
F08,1,CV,shaaluva,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1918,1674.1,1372.6,1412.2,1371.1,3179.1,3087.8,3116.2,3167.7,3202.7
F08,1,CV,shaanti,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1835.5,1609.6,1447,1453.3,1443.5,3319.1,3386.8,3526.6,3561.2,3546.2
F08,1,CV,shaanti,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1835.1,1613.8,1453.3,1281.8,1309,3238.4,3361.3,3409.7,3494.7,3483.3
F08,1,CV,shaantiyuta,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1838,1643.1,1458.8,1412.5,1402.3,3275.4,3180.3,3217.3,3249.5,3304.8
F08,1,CV,shaantiyuta,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1718.7,1498.1,1459.6,1459.2,1458.3,3192.7,3237.9,3280.2,3394.2,3406
F08,1,CV,shaapam,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1846.2,1410.2,1365.3,1234.2,1219.7,3324.6,3149,3259.5,3374.8,3396.3
F08,1,CV,shaapam,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1823,1692.6,1528.5,1393.6,1381.7,3190.6,3180.6,3124.7,3164.6,3225.7
F08,1,CV,shaapanaardhaalu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1860.1,1681.4,1477.7,1434.3,1416.1,3190.4,3105.7,3039.3,3030.1,3085.7
F08,1,CV,shaapanaardhaalu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1846.4,1709.3,1510.7,1420.3,1331.6,3226.9,3098,3120.7,3181.8,3177.5
F08,1,CV,shaarada,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1705,1450.9,1386.7,1342.5,1404,3156.2,3146,3204,3206.4,3262.9
F08,1,CV,shaarada,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1842.1,1488.7,1443.7,1358.8,1350.1,3252.5,2987,3142.4,3310.9,3275
F08,1,CV,shaariirika,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1966.7,1688.1,1518.6,1445.4,1452.7,3306.1,3114,3118,3153.5,3106.6
F08,1,CV,shaariirika,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1807.1,1524.7,1296.8,1393,1415.4,3290,3043.9,3095,3134,3204.3
F08,1,CV,shaaru,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1776.7,1384.6,1381.9,1340.9,1336.4,3109.8,3295.9,3309.9,3370.5,3361.9
F08,1,CV,shaaru,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1582.8,1408.7,1394.5,1365.7,1361,3287.7,3413.1,3464.4,3550,3552.2
F08,1,CV,shaatavaahanulu,palatal,a,rep1,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1945.9,1671.3,1486.2,1463,1396.9,3266.6,3161.6,3116.5,3153.1,3215.1
F08,1,CV,shaatavaahanulu,palatal,a,rep2,NA,sh,a,0,0,0,0,0,0,0,0,0,0,1780.3,1689.3,1587.8,1434.7,1363.3,3231.4,3311.4,3274.7,3339.4,3278.3
F08,1,CV,sheekhar,palatal,e,rep1,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2702,2718.7,2768.9,2764.5,2769.8,3342.4,3239.9,3217.7,3253.5,3253.9
F08,1,CV,sheekhar,palatal,e,rep2,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2631.1,2645,2651.5,2716.5,2728.3,3260.1,3151.1,3141.1,3097.1,3110.3
F08,1,CV,sheerlu,palatal,e,rep1,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2623.5,2721.9,2721.7,2708.1,2631.1,3403.9,3350.5,3262.6,3264.4,3221.3
F08,1,CV,sheerlu,palatal,e,rep2,NA,sh,e,0,0,0,0,0,0,0,0,0,0,2632.4,2689.3,2669.8,2732.1,2727,3272.3,3217,3130,3174.1,3185.3
F08,1,CV,shiilam,palatal,i,rep1,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2890.9,2940,2975.6,2984.6,2980.2,3433.5,3421.3,3464.8,3473,3457.7
F08,1,CV,shiilam,palatal,i,rep2,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2872.6,2920.8,2939.7,2851.1,2940.6,3402.9,3391.5,3375.6,3404,3370.6
F08,1,CV,shiitakaalam,palatal,i,rep1,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2833.2,2906.8,2923.1,2940.7,2946.2,3410.7,3458.1,3425.7,3437.1,3449.7
F08,1,CV,shiitakaalam,palatal,i,rep2,NA,sh,i,0,0,0,0,0,0,0,0,0,0,2922.6,2938.3,2948.5,2977.7,2903.7,3586.1,3542.7,3470.6,3511.8,3433.8
F08,1,CV,shoobhaa,palatal,o,rep1,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1379.8,1179.6,1101.8,1022.3,990,3066,3213,3240.6,3274.1,3317
F08,1,CV,shoobhaa,palatal,o,rep2,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1349.6,1270.1,1129,1117,1063.1,3093.1,3182,3227,3315.7,3295.5
F08,1,CV,shookam,palatal,o,rep1,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1349.9,1133.7,976.7,993.8,1073.4,3205.4,3344.7,3386.8,3414.7,3490.9
F08,1,CV,shookam,palatal,o,rep2,NA,sh,o,0,0,0,0,0,0,0,0,0,0,1397.6,1283.2,1105.8,1079.7,985.3,3068.7,3234,3286.2,3373.4,3354.1
F08,1,CV,shuula,palatal,u,rep1,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1345.5,1163.9,871.7,835.9,853.4,3019.3,3141.2,3156.5,3174.6,3258.9
F08,1,CV,shuula,palatal,u,rep2,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1458,1164.1,1112.6,1020,906.2,2987.9,2985.7,3096.2,3213,3205.4
F08,1,CV,shuuruDu,palatal,u,rep1,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1532.1,1281.9,1051.9,904.2,866.5,3028.3,3061.4,3176,3275.8,3176.2
F08,1,CV,shuuruDu,palatal,u,rep2,NA,sh,u,0,0,0,0,0,0,0,0,0,0,1538.5,1308.6,1288.1,1068,913.8,2944.7,3009.2,3081.9,3205.3,3242.2
F08,1,CV,siiTunu,alveolar,i,rep1,NA,s,i,0,0,0,0,0,0,0,0,0,0,2746.3,2915.7,2955.7,2970.9,2951.7,3301,3373.6,3383.4,3380.7,3363.9
F08,1,CV,siiTunu,alveolar,i,rep2,NA,s,i,0,0,0,0,0,0,0,0,0,0,2673.8,2854.5,2889.9,2909.6,2935,3230.2,3328.7,3356.7,3377.7,3299.6
F08,1,CV,siita,alveolar,i,rep1,NA,s,i,0,0,0,0,0,0,0,0,0,0,2854.7,3017.5,3072.9,3048.3,3026.2,3366.9,3494.1,3537.7,3551.5,3535.6
F08,1,CV,siita,alveolar,i,rep2,NA,s,i,0,0,0,0,0,0,0,0,0,0,2800.6,3009.4,3017.1,3005.6,3005,3281.1,3396.6,3404.2,3470.3,3428.5
F08,1,CV,soodi,alveolar,o,rep2,NA,s,o,0,0,0,0,0,0,0,0,0,0,1292.4,1072.3,1023.7,954.7,896.5,3201.7,3243.9,3337.6,3384.9,3391.2
F08,1,CV,soomari,alveolar,o,rep1,NA,s,o,0,0,0,0,0,0,0,0,0,0,1219.8,1145.8,978.5,946.2,977.6,3265.2,3315,3354,3348.7,3370.4
F08,1,CV,soomari,alveolar,o,rep2,NA,s,o,0,0,0,0,0,0,0,0,0,0,1164.2,1037.1,909.5,902.7,893,3221.3,3325.8,3333.6,3366.7,3367
F08,1,CV,suucana,alveolar,u,rep1,NA,s,u,0,0,0,0,0,0,0,0,0,0,1233.7,1140.9,982,921.4,923.2,3172.9,3181.5,3202.3,3218.9,3200.4
F08,1,CV,suucana,alveolar,u,rep2,NA,s,u,0,0,0,0,0,0,0,0,0,0,1457.3,1227.9,1114.8,974.4,874.8,3167.9,3165.2,3214.5,3216.6,3203.5
F08,1,CV,suudi,alveolar,u,rep1,NA,s,u,0,0,0,0,0,0,0,0,0,0,1503.1,1322.6,1120.9,908.8,792.9,3175.1,3209.6,3238.1,3213,3212.5
F08,1,CV,suudi,alveolar,u,rep2,NA,s,u,0,0,0,0,0,0,0,0,0,0,1610.1,1260,1118.4,1083.6,1023.3,3180.1,3172.6,3205.3,3245.5,3227.7
F08,1,VC,aDiyaasha,palatal,a,rep1,a,sh,a,1453.4,1481.6,1534,1799.8,2077.4,2995.1,3097.8,2967.5,3037.1,3265.4,1878.6,1747.8,1618.5,1431.7,1427.1,3311.8,3227.6,3289.1,3123.8,3079.4
F08,1,VC,aDiyaasha,palatal,a,rep2,a,sh,a,1385.4,1395,1486.5,1745.7,2048.7,3216.1,3143.5,3132.7,3054.2,3144.5,1912.6,1798.1,1723.7,1541.3,1416.9,3310.5,3151.1,3070.8,3073.2,3093.4
F08,1,VC,aaSaaDha,retroflex,a,rep1,a,S,a,1349.3,1424.9,1513.8,1690.7,1895.3,3096.2,3114.2,3078,3041.4,3468.9,1764.7,1448.3,1403,1386.1,1364,3308.7,3082.5,3257.1,3426.2,3324.4
F08,1,VC,aaSaaDha,retroflex,a,rep2,a,S,a,1281,1328.2,1479.4,1620,1833.6,3226.7,3202.5,3176.9,3091.7,3189.1,1905,1560.9,1458,1348.8,1318.4,3171,3071.6,3218.3,3295.3,3357.3
F08,1,VC,aadeesham,palatal,e,rep1,e,sh,a,2869,2888.5,2918,2854.3,2796.2,3385.2,3424.1,3465.3,3460.2,3406.5,2277.5,2219.4,2186.9,2053.3,1874.8,3334.9,3407,3578,3232.4,3182.4
F08,1,VC,aadeesham,palatal,e,rep2,e,sh,a,2837.3,2846.1,2866.7,2818.5,2667.7,3348.8,3338.6,3395.5,3417.9,3392.5,2267.8,2224.6,2190.2,2134.7,2026,3465.3,3376.2,3330.4,3247.7,3157.3
F08,1,VC,aakaashaaniki,palatal,a,rep1,a,sh,a,1443.8,1473.2,1547.7,1743.6,1836.6,3354.1,3304.3,3338.3,3313.3,3314.2,1819.4,1709.2,1535.3,1469.1,1452.3,3314.9,3212.3,3196.5,3263.2,3295.8
F08,1,VC,aakaashaaniki,palatal,a,rep2,a,sh,a,1398.4,1432.2,1561.7,1756.4,1938.5,3387,3397,3253.4,3263.9,3381.1,1865,1787.6,1684.4,1547.3,1486.6,3212.3,3167.6,3244.4,3327.7,3426.2
F08,1,VC,aakroosham,palatal,o,rep1,o,sh,a,1032,1080.9,1191.1,1401,1879,3279.6,3309.7,3186,3118,3144.4,2294.1,2226,1964.2,1886.1,1854.4,3247.1,3103,3173.6,3273.2,3257.4
F08,1,VC,aakroosham,palatal,o,rep2,o,sh,a,1004.5,1052.3,1159.4,1314.7,1824,3328.5,3301.8,3209.5,3176.7,3175.4,2143.2,2076.9,1965.2,1911.9,1834.3,3247.8,3224.3,3215.5,3227.1,3181.3
F08,1,VC,aashaabangam,palatal,a,rep1,a,sh,a,1272.3,1284.3,1482.1,1640.5,1899,3162.1,3152.4,3180.1,3150.3,3129.7,1773.2,1663,1444.8,1379.6,1438.6,3445.6,3479.4,3360.6,3335.8,3224.7
F08,1,VC,aashaabangam,palatal,a,rep2,a,sh,a,1367.1,1393,1456.3,1710.2,2105.4,3281.6,3269.3,3191.7,3235.5,3455.4,1911.4,1747.7,1605,1559.1,1548.6,3297.2,3259.7,3315.7,3297.6,3337.5
F08,1,VC,aashiirvaadantoo,palatal,a,rep1,a,sh,i,1340.4,1349.1,1422.6,1626.7,1329.5,3152.3,3144.5,3108.9,3279.1,2910.5,2682.2,2734.7,2744.1,2692.1,2647.1,3246,3244.2,3294.7,3250.9,3248
F08,1,VC,aashiirvaadantoo,palatal,a,rep2,a,sh,i,1283.5,1339.7,1443.7,1606,1823.5,3188.2,3254.3,3267.5,3218.1,3419.2,2748.4,2734.6,2716.7,2698.9,2658,3216.6,3342.4,3331.8,3325,3329
F08,1,VC,abhilaaSaa,retroflex,a,rep1,a,S,a,1450.8,1498.4,1638.3,1839.7,2160,3204,3271.7,3193.3,3084.6,3230.1,1878.1,1605.1,1408.9,1381.2,1371.2,3099.9,3078.1,3198.6,3264.5,3325
F08,1,VC,abhilaaSaa,retroflex,a,rep2,a,S,a,1300.8,1382.7,1536.2,1752.2,2050.8,3136,3170.7,3116.6,3061,3265.9,1860.7,1681.7,1532.2,1420.9,1378.8,3139.7,3284.3,3338,3338.8,3351.6
F08,1,VC,adikaarabhaaSagaa,retroflex,a,rep1,a,S,a,1518.3,1567.3,1689.9,1826.7,1894.8,2966.3,2927.4,2935.6,3171,3162.4,2095.1,1892.5,1873.4,1842.6,1857.9,3272.2,3335.5,3327.5,3219.1,3138.4
F08,1,VC,adikaarabhaaSagaa,retroflex,a,rep2,a,S,a,1484,1559.9,1734.5,1886.2,2071.5,3121.1,3110.7,3101.5,3178.2,3312.9,2121.8,2026.6,1869.1,1860.5,1835.4,3266.5,3211.9,3202.2,3200.1,3091.1
F08,1,VC,avakaashaalaku,palatal,a,rep1,a,sh,a,1435.5,1438.9,1455.6,1503.8,1845.1,3299.1,3245.8,3303.7,3296.8,3426.4,1724.4,1663.3,1504.9,1438.9,1433.2,3251.4,3207.8,3091.3,3140.3,3154.4
F08,1,VC,avakaashaalaku,palatal,a,rep2,a,sh,a,1430.9,1432.9,1552,1692,1798,3220,3110.1,3029.9,3092.1,3517.1,1771.4,1515.1,1406.1,1410,1353.6,3332.1,3091.9,3147.5,3220,3267.3
F08,1,VC,avakaashaalu,palatal,a,rep1,a,sh,a,1463.8,1504.4,1646.4,1824.8,1876.3,3174.6,3260.8,3202.7,3140.9,3329.5,1820.5,1634.4,1508.9,1410.9,1364.3,3428.8,2951.2,3062.6,3136,3187.1
F08,1,VC,avakaashaalu,palatal,a,rep2,a,sh,a,1382.9,1411.1,1450.2,1616.5,1776.2,3269.9,3228.1,3246.8,3236.7,3444.4,1817.4,1537.7,1506.6,1375.9,1290.7,3238.7,3044,3074.2,3159,3239.4
F08,1,VC,bakaasura,alveolar,a,rep1,a,s,u,1477.5,1488.8,1489.5,1540.9,1597.4,3271.7,3233.5,3147.3,3175.6,3358.7,1588,1480.9,1380.4,1370.8,1374.8,3251.8,3304.4,3313.5,3294.3,3282.9
F08,1,VC,bakaasura,alveolar,a,rep2,a,s,u,1500.2,1512.8,1544.7,1580.1,1659.9,3213.1,3228.6,3224.7,3297.8,3380.7,1612.4,1517.7,1473.5,1470,1490.9,3318.2,3263.6,3295.3,3278.3,3216.6
F08,1,VC,beeSaratugaa,retroflex,e,rep1,e,S,a,2713.8,2711.2,2690.3,2698.2,2642.5,3400,3437.5,3398.5,3367,3408.6,2286.7,2274.2,2213.8,2126.3,2089.7,3415.8,3305.5,3184.3,3086.7,3094.3
F08,1,VC,beeSaratugaa,retroflex,e,rep2,e,S,a,2511.4,2619.7,2620.6,2608.2,2642.1,3236.2,3193.8,3278.5,3286.5,3350.9,2202.1,2180.5,2177.6,2110,2047.7,3241.7,3211.1,3186.1,3102.2,3018.6
F08,1,VC,bhaaSaabhivriddhii,retroflex,a,rep1,a,S,a,1272.8,1370.5,1516,1731.8,1944.1,3150.5,3123,3050.7,3125.9,3286.3,1889.7,1822,1506.2,1665.7,1467.3,3424.1,3383,3192.4,3397.6,3293.2
F08,1,VC,bhaaSaabhivriddhii,retroflex,a,rep2,a,S,a,1385.9,1512.5,1661.5,1883.9,2138.5,3156.3,3186.3,3082.6,3103.5,3416.2,1847,1708.5,1614.6,1606.7,1549.4,3345.9,3147.8,3202.1,3120.3,3164.3
F08,1,VC,bhaaSeetara,retroflex,a,rep1,a,S,e,1293.1,1369.2,1575.2,1787.8,1990.8,3123.4,3055.5,3044.1,3034.9,3240.5,1977.4,1813.5,1787.7,1676.9,1637.7,3427.1,3078.1,3272.6,3192,3258.3
F08,1,VC,bhaaSeetara,retroflex,a,rep2,a,S,e,1363.5,1390.6,1545,1741.7,1955.6,3234.7,3210,3021.1,3124.4,3478,2567.9,2521.5,2363.2,2411.5,2443.5,3274,3277.7,3191.5,3217.2,3176.9
F08,1,VC,ceesaam,alveolar,e,rep1,e,s,a,2730.9,2783.9,2721.7,2633.3,2372.3,3269.5,3275.7,3318.1,3264.1,3280.6,2139,1997.6,1963.6,2011.1,1932.8,3246.6,3207.8,3306,3461.6,3301.9
F08,1,VC,ceesaam,alveolar,e,rep2,e,s,a,2717.3,2728.8,2699.8,2682.4,2536,3284.7,3337.6,3316.8,3297.2,3246.5,2166.1,2018,2051.2,2037,2049.1,3269.1,3292.2,3339.6,3457.9,3454.5
F08,1,VC,daaritiise,alveolar,i,rep1,i,s,e,3014.7,3004.9,2956,2761.2,2472.6,3481,3428.1,3393.4,3359.6,3340.7,2674.8,2746.1,2813.8,2793.3,2803.6,3254.1,3244.2,3256.8,3208.8,3240.7
F08,1,VC,daaritiise,alveolar,i,rep2,i,s,e,2961.1,2930.1,2818.5,2649.5,2360.9,3358.9,3357.2,3333.4,3274.2,3385.7,2576.9,2719.5,2699.2,2759.9,2808.9,3212.2,3192.9,3204.7,3221.7,3214.4
F08,1,VC,duuSincaaDu,retroflex,u,rep1,u,S,i,996,1099.7,993.8,1308.8,1333.8,3341.1,3289.5,3382.6,3343.7,3178.9,2598.7,2780.5,2847.2,2945.3,2973.4,3330.7,3392.6,3303.7,3295.7,3315.9
F08,1,VC,duuSincaaDu,retroflex,u,rep2,u,S,i,927.8,935.8,1293,1278.4,1777.2,3210.6,3245.2,3204.7,3231.7,3110,2537.9,2715.2,2657,2730.6,2777.4,3036.9,3326.4,3242.9,3217.3,3237.2
F08,1,VC,dvibhaaSaa,retroflex,a,rep1,a,S,a,1427.2,1438.8,1492.9,1757,2087.3,3287,3278.5,3127.4,3086.7,3222.8,1875.2,1720.8,1616.3,1504,1438.5,3361.7,3011.8,3161.4,3272.1,3417
F08,1,VC,dvibhaaSaa,retroflex,a,rep2,a,S,a,1276,1275.3,1383.3,1631.9,1942.2,3298.2,3316,3227,3141.8,3245.6,1849.4,1710.1,1524.4,1389.9,1361.3,3187.8,3074,3071.6,3146.8,3197.8
F08,1,VC,graanthikabhaaSaloo,retroflex,a,rep1,a,S,a,1325.1,1359,1393.8,1610.3,1879.3,3293.6,3283.1,3216.2,3024.3,3222.2,2050.4,1993.1,1897.3,1868.6,1884,3161.8,3122.5,3163.2,3231,3226.5
F08,1,VC,graanthikabhaaSaloo,retroflex,a,rep2,a,S,a,1268,1316.9,1419.5,1664.7,1927,3424.1,3156.8,3093.1,3208.3,3291.3,2196.4,2175.3,2114.8,1897.1,1823.3,3256.2,3230.6,3146.1,3126.3,3174
F08,1,VC,guricuusi,alveolar,u,rep1,u,s,i,1231.7,1281.4,1513.3,1691.6,1752.8,3178.8,3178.9,3218.2,3253,3300.1,2686.4,2859,2903.5,2975.7,2953.9,3197.2,3282.6,3320.5,3340.4,3387.5
F08,1,VC,guricuusi,alveolar,u,rep2,u,s,i,1456.9,1318.7,1575.5,1796.7,1832.2,3217.9,3265.2,3273.3,3285.5,3258.4,2586.5,2736.8,2845.8,2973.2,3011.1,3250.3,3253.4,3283.9,3370.6,3473.3
F08,1,VC,gurtuceeshaaru,palatal,e,rep1,e,sh,a,2609.1,2604.6,2544,2363.8,2219.7,3126,3130.7,3153.7,3134.7,3117.4,2044.2,1899.1,1855.8,1830.6,1838.3,3302.5,3266.7,3231.8,3224.6,3090.7
F08,1,VC,gurtuceeshaaru,palatal,e,rep2,e,sh,a,2587,2553.9,2503.6,2351.1,2207.1,3169.2,3144.8,3149.6,3144.8,3183.9,2183.7,1966.2,1880.1,1839.5,1886.8,3212.2,3170.6,3254.7,3234.7,3218.2
F08,1,VC,haariiS,retroflex,i,rep1,i,S,NA,2696.8,2687.6,2636.8,2602.7,2555.1,3371.7,3364.7,3387.2,3409.1,3343.3,0,0,0,0,0,0,0,0,0,0
F08,1,VC,haariiS,retroflex,i,rep2,i,S,NA,2697.8,2676,2606.9,2529.8,2315.2,3321.8,3335.4,3356.3,3356.8,3410.1,0,0,0,0,0,0,0,0,0,0
F08,1,VC,haridaasulu,alveolar,a,rep1,a,s,u,1378.7,1361.2,1362.5,1425.3,1558.9,3246.1,3336.5,3322.6,3319.5,3355,1670.7,1646.8,1628,1499.4,1333.8,3365.2,3315.5,3266.3,3233.5,3221.6
F08,1,VC,haridaasulu,alveolar,a,rep2,a,s,u,1385.1,1403,1447.7,1532.2,1636.9,3221.7,3325.7,3207.6,3250.1,3342.3,1809.3,1833.6,1829.1,1843.4,1852.4,3288.6,3244.3,3223.7,3217.5,3180.6
F08,1,VC,jagadiish,palatal,i,rep1,i,sh,NA,2872.7,2819,2783.2,2695.3,2286.7,3384.4,3337.5,3355.1,3329.7,2831.8,0,0,0,0,0,0,0,0,0,0
F08,1,VC,jagadiish,palatal,i,rep2,i,sh,NA,2830.5,2834.7,2788.4,2732.3,2616.7,3277.5,3297.4,3312.5,3367.3,3358.3,0,0,0,0,0,0,0,0,0,0
F08,1,VC,jalaashayaalloo,palatal,a,rep1,a,sh,a,1671.4,1688.4,1761.6,1850,1986,3175.2,3125.3,3069.2,3117,3301.9,1781.7,1560.6,1448.8,1444.5,1410.9,3312.2,3187.8,3119.3,3212.2,3249
F08,1,VC,jalaashayaalloo,palatal,a,rep2,a,sh,a,1672,1674.9,1706,1861.8,1849.2,3135.1,3147.4,3137.6,3198.1,3285.4,1830.2,1567.7,1363.3,1346.8,1363.7,3290.7,3139.1,3138.7,3207.6,3206.9
F08,1,VC,jiirNakoosham,palatal,o,rep1,o,sh,a,1052.3,1173.9,1332.1,1617.3,1995.6,3274,3265.6,3187.6,3122.6,3315.3,2198.2,2104.6,2055.9,1971.7,1895.5,3320.6,3332.7,3323,3358.7,3159
F08,1,VC,jiirNakoosham,palatal,o,rep2,o,sh,a,794.5,809.6,933.5,1193.8,1512.7,3346.2,3371.2,3312,3219.7,3162.8,2201.7,2071.8,1993.7,1959.8,1894.6,3299.5,3154.3,3151.5,3188.7,3158.3
